YEAR,MONTH,NAME,PRECIPITATION RATE,SOIL MOISTURE,WIND SPEED,SURFACE TEMPERATURE,DEEP SOIL TEMPERATURE,AVRG ELEVATION,MIN ELEVATION,MAX ELEVATION
2014,2,0.4375,0.0374240529097881,0.1841051120011148,0.1008911130679694,0.4741791533955746,0.4176515293366089,0.010590015128593,0.0325581395348837,0.0
2014,2,0.5,0.0403402128767845,0.1841051120011148,0.1033651410160986,0.4615061390165771,0.404885946844951,0.3146747352496218,0.0976744186046511,0.7149200710479574
2014,2,0.5625,0.0354799462651237,0.3554010772950079,0.1088124578489235,0.5608229055490632,0.5292264651782649,0.0151285930408472,0.0465116279069767,0.0284191829484902
2014,2,0.625,0.0340218662816255,0.3554010772950079,0.118435352042296,0.5646718714546243,0.5340947891310783,0.0136157337367624,0.0,0.0772646536412078
2014,2,0.6875,0.0359659729262898,0.3554010772950079,0.1033601178308226,0.5010294723218984,0.455970305426748,0.1633888048411497,0.0651162790697674,0.4165186500888099
2014,2,0.75,0.0359659729262898,0.3554010772950079,0.1232833810317535,0.5312413335238201,0.4967122291857142,0.0907715582450832,0.0511627906976744,0.2353463587921847
2014,2,0.8125,0.0403407336196358,0.1841051120011148,0.0960837063594399,0.3148420495323254,0.2115518057957302,0.0347957639939485,0.0976744186046511,0.1172291296625222
2014,2,0.875,0.0298917968680499,0.1841051120011148,0.1075413735747258,0.4543040346911148,0.3884305713121322,0.048411497730711,0.041860465116279,0.2859680284191829
2014,2,0.9375,0.0403402128767845,0.1841051120011148,0.1033651410160986,0.4615061390165771,0.404885946844951,0.2980332829046899,0.1069767441860465,0.7371225577264654
2014,2,1.0,0.036938026248622,0.3554010772950079,0.0991893452561911,0.5569739396435069,0.5243691555330341,0.0,0.055813953488372,0.0017761989342806
2014,3,0.0625,0.0400277671660349,0.1300631956520422,0.0633080776313628,0.6191372601749692,0.518421429436838,0.0665658093797276,0.041860465116279,0.4040852575488454
2014,3,0.125,0.0382793730429652,0.1296631786867664,0.0876390767123383,0.4316472397535952,0.3194920201341518,0.8366111951588502,0.1162790697674418,1.0
2014,3,0.1875,0.042180170951199,0.1300631956520422,0.0481441732797993,0.6417352281226615,0.611073784846517,0.4947049924357035,0.241860465116279,0.7939609236234458
2014,3,0.25,0.0281895463476326,0.1300631956520422,0.0988119511624087,0.4152681250157568,0.2959874877465826,1.0,1.0,0.8188277087033747
2014,3,0.3125,0.0400277671660349,0.2882939597559423,0.0479923857247189,0.6759305169211629,0.6310647531142938,0.0892586989409984,0.0372093023255813,0.2468916518650089
2014,3,0.375,0.0357232488972908,0.2091785777039922,0.0675290820587546,0.582546872505105,0.5118128448855056,0.0922844175491679,0.0325581395348837,0.6465364120781527
2014,3,0.4375,0.0357229595957068,0.1300631956520422,0.0632410290278957,0.6292386947131315,0.5729202233701572,0.010590015128593,0.0325581395348837,0.0
2014,3,0.5,0.0400277671660349,0.1300631956520422,0.0633080776313628,0.6191372601749692,0.5587448095075518,0.3146747352496218,0.0976744186046511,0.7149200710479574
2014,3,0.5625,0.0362610605419978,0.2882939597559423,0.0456035335269225,0.7178657568092207,0.6855855756627848,0.0151285930408472,0.0465116279069767,0.0284191829484902
2014,3,0.625,0.0357229595957068,0.2882939597559423,0.0444383729422412,0.7206810484650328,0.689363483164633,0.0136157337367624,0.0,0.0772646536412078
2014,3,0.6875,0.042180170951199,0.2882939597559423,0.0481441732797993,0.6609716537947606,0.611073784846517,0.1633888048411497,0.0651162790697674,0.4165186500888099
2014,3,0.75,0.0378753633808708,0.2882939597559423,0.0478405981696386,0.6908725723361865,0.6510447070744877,0.0907715582450832,0.0511627906976744,0.2353463587921847
2014,3,0.8125,0.0333017946389812,0.1300631956520422,0.0882599860923287,0.4682040120007025,0.3653005253824719,0.0347957639939485,0.0976744186046511,0.1172291296625222
2014,3,0.875,0.0362609882166018,0.1300631956520422,0.0723891230130026,0.6062205339809902,0.5427960921236666,0.048411497730711,0.041860465116279,0.2859680284191829
2014,3,0.9375,0.0400277671660349,0.1300631956520422,0.0633080776313628,0.6191372601749692,0.5587448095075518,0.2980332829046899,0.1069767441860465,0.7371225577264654
2014,3,1.0,0.0367991614882888,0.2882939597559423,0.0467686941116038,0.7150504651534135,0.6818076681609428,0.0,0.055813953488372,0.0017761989342806
2014,4,0.0625,0.2266620050538094,0.2738102191550081,0.1570398412848172,0.6955115006765101,0.7387075811479111,0.0665658093797276,0.041860465116279,0.4040852575488454
2014,4,0.125,0.1938580984409393,0.2738680222729834,0.1241630936531399,0.5203583404065772,0.4717648225044303,0.8366111951588502,0.1162790697674418,1.0
2014,4,0.1875,0.2782155473274971,0.2738102191550081,0.1791641332340927,0.7257737850125626,0.7549096276062631,0.4947049924357035,0.241860465116279,0.7939609236234458
2014,4,0.25,0.1188682348451896,0.2738102191550081,0.0793486370132751,0.5251401342936113,0.4613673161436731,1.0,1.0,0.8188277087033747
2014,4,0.3125,0.2927963471624795,0.4361708160903521,0.2047303990942541,0.7349760069920089,0.7699111145377843,0.0892586989409984,0.0372093023255813,0.2468916518650089
2014,4,0.375,0.1890432521779708,0.3549905176226801,0.1522649760809021,0.6641987343793301,0.6622682865041669,0.0922844175491679,0.0325581395348837,0.6465364120781527
2014,4,0.4375,0.1610484057963887,0.2738102191550081,0.1437506770380155,0.7184876421302075,0.7276602306396003,0.010590015128593,0.0325581395348837,0.0
2014,4,0.5,0.2266620050538094,0.2738102191550081,0.1570398412848172,0.6955115006765101,0.706006101926403,0.3146747352496218,0.0976744186046511,0.7149200710479574
2014,4,0.5625,0.1808366341438647,0.4361708160903521,0.1906163404653828,0.787281604800281,0.8308863213314113,0.0151285930408472,0.0465116279069767,0.0284191829484902
2014,4,0.625,0.1844818341026103,0.4361708160903521,0.2159615861733986,0.7790542300807612,0.8283310019715593,0.0136157337367624,0.0,0.0772646536412078
2014,4,0.6875,0.2782155473274971,0.4361708160903521,0.1791641332340927,0.7294294622372729,0.7549096276062631,0.1633888048411497,0.0651162790697674,0.4165186500888099
2014,4,0.75,0.3073771469974619,0.4361708160903521,0.2302966649544157,0.7405141478910534,0.7849126014693117,0.0907715582450832,0.0511627906976744,0.2353463587921847
2014,4,0.8125,0.1412616094917535,0.2738102191550081,0.1068553811855066,0.5672686628625201,0.5241378550737392,0.0347957639939485,0.0976744186046511,0.1172291296625222
2014,4,0.875,0.1594864665442246,0.2738102191550081,0.1447629580708173,0.6925281319069175,0.6945952792677663,0.048411497730711,0.041860465116279,0.2859680284191829
2014,4,0.9375,0.2266620050538094,0.2738102191550081,0.1570398412848172,0.6955115006765101,0.706006101926403,0.2980332829046899,0.1069767441860465,0.7371225577264654
2014,4,1.0,0.1771914341851192,0.4361708160903521,0.1652713131567269,0.7955089795198008,0.8334526549988459,0.0,0.055813953488372,0.0017761989342806
2014,5,0.0625,0.3300641772168928,0.4690760589664511,0.3736194976465285,0.5445698486465566,0.626449758235947,0.0665658093797276,0.041860465116279,0.4040852575488454
2014,5,0.125,0.2771950359898403,0.4690760589664511,0.3691827146516268,0.3806358357214277,0.4032668436298741,0.8366111951588502,0.1162790697674418,1.0
2014,5,0.1875,0.369345546296137,0.4690760589664511,0.3856434744018478,0.5790592723941753,0.6730953508607656,0.4947049924357035,0.241860465116279,0.7939609236234458
2014,5,0.25,0.2584967513601876,0.4690760589664511,0.3442976363947682,0.3783920062524669,0.3954907424744717,1.0,1.0,0.8188277087033747
2014,5,0.3125,0.3618121330480627,0.6238042207182369,0.3997575330307192,0.5890598606640711,0.6864557059620443,0.0892586989409984,0.0372093023255813,0.2468916518650089
2014,5,0.375,0.3187636233924054,0.5464400186618033,0.3727522337886523,0.5163076819644833,0.5858620347831835,0.0922844175491679,0.0325581395348837,0.6465364120781527
2014,5,0.4375,0.3241450668076915,0.4690760589664511,0.3628329716639934,0.5613019253233349,0.6481699727946598,0.010590015128593,0.0325581395348837,0.0
2014,5,0.5,0.3300641772168928,0.4690760589664511,0.3736194976465285,0.5445698486465566,0.626449758235947,0.3146747352496218,0.0976744186046511,0.7149200710479574
2014,5,0.5625,0.3467453065519143,0.6238042207182369,0.3857255925611431,0.6352978746648963,0.7469022259915659,0.0151285930408472,0.0465116279069767,0.0284191829484902
2014,5,0.625,0.3811837671145393,0.6238042207182369,0.3983798698689254,0.6318102745539619,0.7427498320318089,0.0136157337367624,0.0,0.0772646536412078
2014,5,0.6875,0.369345546296137,0.6238042207182369,0.3856434744018478,0.5790592723941753,0.6730953508607656,0.1633888048411497,0.0651162790697674,0.4165186500888099
2014,5,0.75,0.3542787197999885,0.6238042207182369,0.4138713732602307,0.5990604489339717,0.6998270753709057,0.0907715582450832,0.0511627906976744,0.2353463587921847
2014,5,0.8125,0.2832472251276942,0.4690760589664511,0.3527617035848944,0.4204364962644829,0.4550561178971448,0.0347957639939485,0.0976744186046511,0.1172291296625222
2014,5,0.875,0.3308703160807852,0.4690760589664511,0.3661273076076359,0.535216357264713,0.6144441629676956,0.048411497730711,0.041860465116279,0.2859680284191829
2014,5,0.9375,0.3300641772168928,0.4690760589664511,0.3736194976465285,0.5445698486465566,0.626449758235947,0.2980332829046899,0.1069767441860465,0.7371225577264654
2014,5,1.0,0.3123068459892892,0.6238042207182369,0.3730710968540008,0.6387854747758259,0.7510656342588994,0.0,0.055813953488372,0.0017761989342806
2014,6,0.0625,0.3729907462548825,0.5252812903303987,0.863578150279726,0.4991470086475643,0.6285645052923746,0.0665658093797276,0.041860465116279,0.4040852575488454
2014,6,0.125,0.3118033165822895,0.5247117417885037,0.88708643897223,0.3421797920886077,0.3630866495577741,0.8366111951588502,0.1162790697674418,1.0
2014,6,0.1875,0.4011108602223485,0.5252812903303987,0.8788776806337425,0.5576966712327602,0.623685167031972,0.4947049924357035,0.241860465116279,0.7939609236234458
2014,6,0.25,0.2750910902200009,0.5252812903303987,0.8640533872867111,0.3402385014244511,0.3570397946933079,1.0,1.0,0.8188277087033747
2014,6,0.3125,0.4287102313385653,0.6809799870336821,0.8945273051615631,0.542779827384802,0.638058838431124,0.0892586989409984,0.0372093023255813,0.2468916518650089
2014,6,0.375,0.3711680016247178,0.6031306992723109,0.8700630824710927,0.470918457388248,0.5389961560066528,0.0922844175491679,0.0325581395348837,0.6465364120781527
2014,6,0.4375,0.3818433747261218,0.5252812903303987,0.8483974291774556,0.5148201995075329,0.5983412452776138,0.010590015128593,0.0325581395348837,0.0
2014,6,0.5,0.3729907462548825,0.5252812903303987,0.863578150279726,0.4991470086475643,0.57789869039883,0.3146747352496218,0.0976744186046511,0.7149200710479574
2014,6,0.5625,0.4281894884873158,0.6809799870336821,0.8748506148378777,0.584782298118374,0.6948375940346503,0.0151285930408472,0.0465116279069767,0.0284191829484902
2014,6,0.625,0.4500606882397894,0.6809799870336821,0.8882952794288769,0.5799164656744521,0.690288685001819,0.0136157337367624,0.0,0.0772646536412078
2014,6,0.6875,0.4011108602223485,0.6809799870336821,0.8788776806337425,0.5322161807837419,0.623685167031972,0.1633888048411497,0.0651162790697674,0.4165186500888099
2014,6,0.75,0.4563096024547818,0.6809799870336821,0.9101769296893836,0.5533434739858621,0.6524325098302697,0.0907715582450832,0.0511627906976744,0.2353463587921847
2014,6,0.8125,0.3138861433364949,0.5252812903303987,0.8554357853466259,0.3780558520249056,0.4115385886266271,0.0347957639939485,0.0976744186046511,0.1172291296625222
2014,6,0.875,0.3808020336744151,0.5252812903303987,0.8530823138451217,0.4908944223609791,0.5660693240519409,0.048411497730711,0.041860465116279,0.2859680284191829
2014,6,0.9375,0.3729907462548825,0.5252812903303987,0.863578150279726,0.4991470086475643,0.57789869039883,0.2980332829046899,0.1069767441860465,0.7371225577264654
2014,6,1.0,0.4063182887348423,0.6809799870336821,0.8614059502468786,0.5896481305623008,0.6993975173750706,0.0,0.055813953488372,0.0017761989342806
2014,7,0.0625,0.5625237860146118,0.6482157983071078,0.9094376478563666,0.3762826384745296,0.4629864193587438,0.0665658093797276,0.041860465116279,0.4040852575488454
2014,7,0.125,0.4917629329741751,0.6482157983071078,0.966953774465096,0.2154916675770822,0.2488352369728242,0.8366111951588502,0.1162790697674418,1.0
2014,7,0.1875,0.5845859248125436,0.6482157983071078,0.9047857414920344,0.4127637760204358,0.5107334427421231,0.4947049924357035,0.241860465116279,0.7939609236234458
2014,7,0.25,0.470508524198848,0.6482157983071078,0.9708965381080674,0.1983982251056773,0.229681356081546,1.0,1.0,0.8188277087033747
2014,7,0.3125,0.600728953201274,0.8354392491653689,0.9005079532310873,0.4228231912801589,0.5255036292143493,0.0892586989409984,0.0372093023255813,0.2468916518650089
2014,7,0.375,0.5586218309000419,0.74182776609732,0.9163471484032384,0.3435580244216049,0.4214514654536226,0.0922844175491679,0.0325581395348837,0.6465364120781527
2014,7,0.4375,0.56682859358494,0.6482157983071078,0.8966789756545865,0.3880732480061848,0.4809066978004428,0.010590015128593,0.0325581395348837,0.0
2014,7,0.5,0.5625237860146118,0.6482157983071078,0.9094376478563666,0.3762826384745296,0.4629864193587438,0.3146747352496218,0.0976744186046511,0.7149200710479574
2014,7,0.5625,0.6227910919992057,0.8354392491653689,0.8829029992347285,0.4610523308093757,0.5791653357711638,0.0151285930408472,0.0465116279069767,0.0284191829484902
2014,7,0.625,0.6480818364748834,0.8354392491653689,0.8762330827855878,0.4567075374181645,0.5751671421176097,0.0136157337367624,0.0,0.0772646536412078
2014,7,0.6875,0.5845859248125436,0.8354392491653689,0.9047857414920344,0.4127637760204358,0.5107334427421231,0.1633888048411497,0.0651162790697674,0.4165186500888099
2014,7,0.75,0.6168719815900044,0.8354392491653689,0.8962299465707805,0.4328910103955689,0.5402738156865756,0.0907715582450832,0.0511627906976744,0.2353463587921847
2014,7,0.8125,0.5054853750093481,0.6482157983071078,0.94098740097773,0.2451740858705966,0.2905684484144919,0.0347957639939485,0.0976744186046511,0.1172291296625222
2014,7,0.875,0.5649455295745054,0.6482157983071078,0.901940216232838,0.3591555805803677,0.4461896002907772,0.048411497730711,0.041860465116279,0.2859680284191829
2014,7,0.9375,0.5625237860146118,0.6482157983071078,0.9094376478563666,0.3762826384745296,0.4629864193587438,0.2980332829046899,0.1069767441860465,0.7371225577264654
2014,7,1.0,0.5975003475235279,0.8354392491653689,0.8895731340832294,0.4653971242005821,0.5831635294247242,0.0,0.055813953488372,0.0017761989342806
2014,8,0.0625,0.7261064736870808,0.735543343249941,0.6945381377698105,0.3355575538056835,0.4082783535813014,0.0665658093797276,0.041860465116279,0.4040852575488454
2014,8,0.125,0.6405490018299773,0.735565882830535,0.7107092999688999,0.1639760322035728,0.1654348999350169,0.8366111951588502,0.1162790697674418,1.0
2014,8,0.1875,0.7481686124850123,0.735543343249941,0.7049516376457596,0.3896195574529578,0.4367723673051261,0.4947049924357035,0.241860465116279,0.7939609236234458
2014,8,0.25,0.6211767891603326,0.735543343249941,0.6891906294444269,0.1433109510643456,0.1401019924882415,1.0,1.0,0.8188277087033747
2014,8,0.3125,0.7734593569606902,0.9736601976454622,0.7158132930080754,0.3802912776381796,0.4518839973125065,0.0892586989409984,0.0372093023255813,0.2468916518650089
2014,8,0.375,0.7103667317064846,0.8546015280866198,0.6964312234207979,0.2996478784466284,0.3444724697381903,0.0922844175491679,0.0325581395348837,0.6465364120781527
2014,8,0.4375,0.7196492623315885,0.735543343249941,0.6807178262799076,0.3478019715445449,0.4078928528158099,0.010590015128593,0.0325581395348837,0.0
2014,8,0.5,0.7261064736870808,0.735543343249941,0.6945381377698105,0.3355575538056835,0.3901488032954793,0.3146747352496218,0.0976744186046511,0.7149200710479574
2014,8,0.5625,0.767540246551489,0.9736601976454622,0.6975234386192968,0.4201255536039919,0.5048297738762644,0.0151285930408472,0.0465116279069767,0.0284191829484902
2014,8,0.625,0.7912168328390856,0.9736601976454622,0.7061792604473517,0.4173858966493809,0.5009086803758086,0.0136157337367624,0.0,0.0772646536412078
2014,8,0.6875,0.7481686124850123,0.9736601976454622,0.7049516376457596,0.3692318035514693,0.4367723673051261,0.1633888048411497,0.0651162790697674,0.4165186500888099
2014,8,0.75,0.7987501014363678,0.9736601976454622,0.7266749483703911,0.3913507517248899,0.4669956273198869,0.0907715582450832,0.0511627906976744,0.2353463587921847
2014,8,0.8125,0.6502330830537114,0.735543343249941,0.6861926614320708,0.1990873412721735,0.2105935610357834,0.0347957639939485,0.0976744186046511,0.1172291296625222
2014,8,0.875,0.7196492623315885,0.735543343249941,0.6847346273058603,0.3204390174211923,0.3716227379365767,0.048411497730711,0.041860465116279,0.2859680284191829
2014,8,0.9375,0.7261064736870808,0.735543343249941,0.6945381377698105,0.3355575538056835,0.3901488032954793,0.2980332829046899,0.1069767441860465,0.7371225577264654
2014,8,1.0,0.7438638049146843,0.9736601976454622,0.6888673983918817,0.4228736144142897,0.5087618816843092,0.0,0.055813953488372,0.0017761989342806
2014,9,0.0625,0.3193542325761974,0.6430842871251733,0.5682220632274882,0.4065785382333391,0.4082783535813014,0.0665658093797276,0.041860465116279,0.4040852575488454
2014,9,0.125,0.279649181327145,0.6434686718006822,0.5726400638774447,0.2290638945148004,0.1952946877994518,0.8366111951588502,0.1162790697674418,1.0
2014,9,0.1875,0.3657003463373913,0.6430842871251733,0.5857857397448397,0.473658114342859,0.4731636395677951,0.4947049924357035,0.241860465116279,0.7939609236234458
2014,9,0.25,0.2417635477400411,0.6430842871251733,0.5403169586229308,0.2129368954476304,0.1702811952726586,1.0,1.0,0.8188277087033747
2014,9,0.3125,0.3771566890648775,0.8901777112631253,0.6051258766550303,0.4523123208928225,0.48708572435594,0.0892586989409984,0.0372093023255813,0.2468916518650089
2014,9,0.375,0.3108925951957711,0.7666312415552311,0.5692142515191859,0.3693494575311143,0.3770638058838454,0.0922844175491679,0.0325581395348837,0.6465364120781527
2014,9,0.4375,0.3136260612124543,0.6430842871251733,0.5502740038368399,0.4199322649231459,0.4406494035752445,0.010590015128593,0.0325581395348837,0.0
2014,9,0.5,0.3193542325761974,0.6430842871251733,0.5682220632274882,0.4065785382333391,0.4246896718837765,0.3146747352496218,0.0976744186046511,0.7149200710479574
2014,9,0.5625,0.3505988036511596,0.8901777112631253,0.5824062280508643,0.4932138865311409,0.5390622418521683,0.0151285930408472,0.0465116279069767,0.0284191829484902
2014,9,0.625,0.3646588606348926,0.8901777112631253,0.5995278642639242,0.4895245938836736,0.5356147635778852,0.0136157337367624,0.0,0.0772646536412078
2014,9,0.6875,0.3657003463373913,0.8901777112631253,0.5857857397448397,0.4439504844822792,0.4731636395677951,0.1633888048411497,0.0651162790697674,0.4165186500888099
2014,9,0.75,0.3886130317923637,0.8901777112631253,0.624466013565221,0.4606657534476789,0.5010078091440787,0.0907715582450832,0.0511627906976744,0.2353463587921847
2014,9,0.8125,0.2579052742716435,0.6430842871251733,0.544660703490546,0.2659316094224034,0.2410591358174282,0.0347957639939485,0.0976744186046511,0.1172291296625222
2014,9,0.875,0.3068574167017566,0.6430842871251733,0.5477844695341629,0.3936870236064302,0.406141577909702,0.048411497730711,0.041860465116279,0.2859680284191829
2014,9,0.9375,0.3193542325761974,0.6430842871251733,0.5682220632274882,0.4065785382333391,0.4246896718837765,0.2980332829046899,0.1069767441860465,0.7371225577264654
2014,9,1.0,0.3365387466674266,0.8901777112631253,0.5652848102371641,0.4969031791786034,0.5424987058188562,0.0,0.055813953488372,0.0017761989342806
2014,10,0.0625,0.5275472245056958,0.7273893470186557,0.1538031627721692,0.3785264679434904,0.4082783535813014,0.0665658093797276,0.041860465116279,0.4040852575488454
2014,10,0.125,0.4679531233071338,0.7270832449725222,0.1465520856265266,0.201650517257317,0.1897214481611582,0.8366111951588502,0.1162790697674418,1.0
2014,10,0.1875,0.5921193380606177,0.7273893470186557,0.1647473730925,0.3896195574529578,0.4653104382593007,0.4947049924357035,0.241860465116279,0.7939609236234458
2014,10,0.25,0.4005554011810159,0.7273893470186557,0.1246153987273432,0.1833385157110039,0.1657322862398274,1.0,1.0,0.8188277087033747
2014,10,0.3125,0.5937336408994908,0.9807080579000622,0.1793711758272094,0.419159110199757,0.4771728475289383,0.0892586989409984,0.0372093023255813,0.2468916518650089
2014,10,0.375,0.5065627341082662,0.8540489448204406,0.1529900619555304,0.3402469052801427,0.3717879525503623,0.0922844175491679,0.0325581395348837,0.6465364120781527
2014,10,0.4375,0.5124803980095474,0.7273893470186557,0.1446891390871955,0.3929390804501068,0.439206529281536,0.010590015128593,0.0325581395348837,0.0
2014,10,0.5,0.5275472245056958,0.7273893470186557,0.1538031627721692,0.3785264679434904,0.4207685783833207,0.3146747352496218,0.0976744186046511,0.7149200710479574
2014,10,0.5625,0.5463807576258813,0.9807080579000622,0.1661523361742722,0.4604220416326973,0.5319359848443134,0.0151285930408472,0.0465116279069767,0.0284191829484902
2014,10,0.625,0.5619856850683208,0.9807080579000622,0.1790466343785053,0.4552452665282794,0.5264508596667071,0.0136157337367624,0.0,0.0772646536412078
2014,10,0.6875,0.5921193380606177,0.9807080579000622,0.1647473730925,0.4102510231694279,0.4653104382593007,0.1633888048411497,0.0651162790697674,0.4165186500888099
2014,10,0.75,0.5953479437383639,0.9807080579000622,0.193994760162559,0.4280587933743991,0.489035256798582,0.0907715582450832,0.0511627906976744,0.2353463587921847
2014,10,0.8125,0.4430647973348381,0.7273893470186557,0.1332172759135208,0.2407116384997404,0.2390214889140988,0.0347957639939485,0.0976744186046511,0.1172291296625222
2014,10,0.875,0.4939188083783475,0.7273893470186557,0.1478188019135278,0.365929088265694,0.4043572600808456,0.048411497730711,0.041860465116279,0.2859680284191829
2014,10,0.9375,0.5275472245056958,0.7273893470186557,0.1538031627721692,0.3785264679434904,0.4207685783833207,0.2980332829046899,0.1069767441860465,0.7371225577264654
2014,10,1.0,0.5307758301834419,0.9807080579000622,0.1532580379700391,0.4655904128814281,0.5374211100219196,0.0,0.055813953488372,0.0017761989342806
2014,11,0.0625,0.2063530338550839,0.6434687929812231,0.1814245666083103,0.3287672384089785,0.4082783535813014,0.0665658093797276,0.041860465116279,0.4040852575488454
2014,11,0.125,0.2120820731235791,0.6434686718006822,0.1818331918105482,0.1473616095064396,0.1586721150774816,0.8366111951588502,0.1162790697674418,1.0
2014,11,0.1875,0.2084360052600814,0.6434687929812231,0.1768473528250393,0.3896195574529578,0.4405612891145571,0.4947049924357035,0.241860465116279,0.7939609236234458
2014,11,0.25,0.2001041196400915,0.6434687929812231,0.2021563442393238,0.1161664971889093,0.1266975801566191,1.0,1.0,0.8188277087033747
2014,11,0.3125,0.2126019480700764,0.8898056870027811,0.1746801759774682,0.3777953324985503,0.4552433611261023,0.0892586989409984,0.0372093023255813,0.2468916518650089
2014,11,0.375,0.2114296980515972,0.7666370582211909,0.1887223812169561,0.2874454799862158,0.3428203236003587,0.0922844175491679,0.0325581395348837,0.6465364120781527
2014,11,0.4375,0.2157264051775726,0.6434687929812231,0.1971584932890245,0.3360954005697775,0.4090493551122908,0.010590015128593,0.0325581395348837,0.0
2014,11,0.5,0.2063530338550839,0.6434687929812231,0.1814245666083103,0.3287672384089785,0.3937614961835419,0.3146747352496218,0.0976744186046511,0.7149200710479574
2014,11,0.5625,0.2240582907975625,0.8898056870027811,0.1908524301733567,0.4139739312396523,0.5074952363119692,0.0151285930408472,0.0465116279069767,0.0284191829484902
2014,11,0.625,0.2292657193100562,0.8898056870027811,0.1888064649704898,0.4140999890749842,0.5049729598748782,0.0136157337367624,0.0,0.0772646536412078
2014,11,0.6875,0.2084360052600814,0.8898056870027811,0.1768473528250393,0.3654080492129784,0.4405612891145571,0.1633888048411497,0.0651162790697674,0.4165186500888099
2014,11,0.75,0.2167678908800713,0.8898056870027811,0.1725129991298969,0.3901742119284304,0.4699364474452303,0.0907715582450832,0.0511627906976744,0.2353463587921847
2014,11,0.8125,0.2045301445741271,0.6434687929812231,0.1946794421556191,0.1790189338868677,0.2042713484816786,0.0347957639939485,0.0976744186046511,0.1172291296625222
2014,11,0.875,0.2183296854814434,0.6434687929812231,0.2118076303494739,0.308186195826644,0.3744864579088218,0.048411497730711,0.041860465116279,0.2859680284191829
